,Voltage,Temperature,Power
2021-09-16 16:40:00+03:00,17.73,38.833,10.478
2021-09-16 16:50:00+03:00,16.02,37.769,8.555
2021-09-16 17:00:00+03:00,15.88,37.987,8.406
2021-09-16 17:10:00+03:00,14.3,37.12,6.816
2021-09-16 17:20:00+03:00,13.22,36.546,5.826
2021-09-16 17:30:00+03:00,12.3,36.329,5.043
2021-09-16 17:40:00+03:00,10.91,35.901,3.968
2021-09-16 17:50:00+03:00,9.77,34.962,3.182
2021-09-16 18:00:00+03:00,8.44,33.876,2.374
2021-09-16 18:10:00+03:00,7.19,33.292,1.723
2021-09-16 18:20:00+03:00,5.52,32.023,1.016
2021-09-16 18:30:00+03:00,3.76,30.723,0.471
2021-09-16 18:40:00+03:00,2.43,29.338,0.197
2021-09-16 18:50:00+03:00,1.63,28.476,0.089
2021-09-16 19:00:00+03:00,0.85,27.358,0.024
2021-09-16 19:10:00+03:00,0.5,26.38,0.008
2021-09-16 19:20:00+03:00,0.27,25.577,0.002
2021-09-16 19:30:00+03:00,0.12,24.601,0.0
2021-09-16 19:40:00+03:00,0.04,24.133,0.0
2021-09-16 19:50:00+03:00,0.0,24.113,0.0
2021-09-16 20:00:00+03:00,0.0,23.434,0.0
2021-09-16 20:10:00+03:00,0.0,23.178,0.0
2021-09-16 20:20:00+03:00,0.0,22.903,0.0
2021-09-16 20:30:00+03:00,0.0,22.821,0.0
2021-09-16 20:40:00+03:00,0.0,22.554,0.0
2021-09-16 20:50:00+03:00,0.0,21.899,0.0
2021-09-16 21:00:00+03:00,0.0,22.809,0.0
2021-09-16 21:10:00+03:00,0.0,21.551,0.0
2021-09-16 21:20:00+03:00,0.0,21.094,0.0
2021-09-16 21:30:00+03:00,0.0,19.973,0.0
2021-09-16 21:40:00+03:00,0.0,19.398,0.0
2021-09-16 21:50:00+03:00,0.0,19.671,0.0
2021-09-16 22:00:00+03:00,0.0,19.738,0.0
2021-09-16 22:10:00+03:00,0.0,19.896,0.0
2021-09-16 22:20:00+03:00,0.0,20.103,0.0
2021-09-16 22:30:00+03:00,0.0,20.407,0.0
2021-09-16 22:40:00+03:00,0.0,20.564,0.0
2021-09-16 22:50:00+03:00,0.0,20.401,0.0
2021-09-16 23:00:00+03:00,0.0,20.103,0.0
2021-09-16 23:10:00+03:00,0.0,20.412,0.0
2021-09-16 23:20:00+03:00,0.0,20.978,0.0
2021-09-16 23:30:00+03:00,0.0,20.872,0.0
2021-09-16 23:40:00+03:00,0.0,21.512,0.0
2021-09-16 23:50:00+03:00,0.0,22.1,0.0
2021-09-17 00:00:00+03:00,0.0,22.396,0.0
2021-09-17 00:10:00+03:00,0.0,22.464,0.0
2021-09-17 00:20:00+03:00,0.0,21.989,0.0
2021-09-17 00:30:00+03:00,0.0,20.621,0.0
2021-09-17 00:40:00+03:00,0.0,19.641,0.0
2021-09-17 00:50:00+03:00,0.0,19.178,0.0
2021-09-17 01:00:00+03:00,0.0,18.864,0.0
2021-09-17 01:10:00+03:00,0.0,18.811,0.0
2021-09-17 01:20:00+03:00,0.0,18.167,0.0
2021-09-17 01:30:00+03:00,0.0,17.317,0.0
2021-09-17 01:40:00+03:00,0.0,17.106,0.0
2021-09-17 01:50:00+03:00,0.0,16.777,0.0
2021-09-17 02:00:00+03:00,0.0,16.674,0.0
2021-09-17 02:10:00+03:00,0.0,16.472,0.0
2021-09-17 02:20:00+03:00,0.0,16.253,0.0
2021-09-17 02:30:00+03:00,0.0,17.03,0.0
2021-09-17 02:40:00+03:00,0.0,18.379,0.0
2021-09-17 02:50:00+03:00,0.0,18.103,0.0
2021-09-17 03:00:00+03:00,0.0,17.859,0.0
2021-09-17 03:10:00+03:00,0.0,17.698,0.0
2021-09-17 03:20:00+03:00,0.0,17.453,0.0
2021-09-17 03:30:00+03:00,0.0,17.156,0.0
2021-09-17 03:40:00+03:00,0.0,17.132,0.0
2021-09-17 03:50:00+03:00,0.0,17.076,0.0
2021-09-17 04:00:00+03:00,0.0,17.204,0.0
2021-09-17 04:10:00+03:00,0.0,17.36,0.0
2021-09-17 04:20:00+03:00,0.0,17.844,0.0
2021-09-17 04:30:00+03:00,0.0,18.004,0.0
2021-09-17 04:40:00+03:00,0.0,17.329,0.0
2021-09-17 04:50:00+03:00,0.0,16.607,0.0
2021-09-17 05:00:00+03:00,0.0,15.958,0.0
2021-09-17 05:10:00+03:00,0.0,15.453,0.0
2021-09-17 05:20:00+03:00,0.0,15.516,0.0
2021-09-17 05:30:00+03:00,0.0,15.224,0.0
2021-09-17 05:40:00+03:00,0.0,14.94,0.0
2021-09-17 05:50:00+03:00,0.0,14.251,0.0
2021-09-17 06:00:00+03:00,0.0,13.801,0.0
2021-09-17 06:10:00+03:00,0.0,14.104,0.0
2021-09-17 06:20:00+03:00,0.0,13.821,0.0
2021-09-17 06:30:00+03:00,0.0,13.597,0.0
2021-09-17 06:40:00+03:00,0.0,14.049,0.0
2021-09-17 06:50:00+03:00,0.0,14.08,0.0
2021-09-17 07:00:00+03:00,0.04,13.734,0.0
2021-09-17 07:10:00+03:00,0.16,13.917,0.001
2021-09-17 07:20:00+03:00,0.4,13.819,0.005
2021-09-17 07:30:00+03:00,1.04,14.818,0.036
2021-09-17 07:40:00+03:00,1.78,16.16,0.106
2021-09-17 07:50:00+03:00,2.65,17.729,0.234
2021-09-17 08:00:00+03:00,3.44,18.918,0.394
2021-09-17 08:10:00+03:00,3.54,20.026,0.418
2021-09-17 08:20:00+03:00,2.47,19.734,0.203
2021-09-17 08:30:00+03:00,2.54,19.348,0.215
2021-09-17 08:40:00+03:00,2.21,19.442,0.163
2021-09-17 08:50:00+03:00,2.04,19.596,0.139
2021-09-17 09:00:00+03:00,2.19,19.352,0.16
2021-09-17 09:10:00+03:00,2.21,19.311,0.163
2021-09-17 09:20:00+03:00,3.11,20.0,0.322
2021-09-17 09:30:00+03:00,3.98,20.936,0.528
2021-09-17 09:40:00+03:00,4.89,21.554,0.797
2021-09-17 09:50:00+03:00,8.79,24.186,2.575
2021-09-17 10:00:00+03:00,9.74,26.681,3.162
2021-09-17 10:10:00+03:00,14.15,27.904,6.674
2021-09-17 10:20:00+03:00,17.48,32.341,10.185
2021-09-17 10:30:00+03:00,11.57,31.077,4.462
2021-09-17 10:40:00+03:00,11.86,29.323,4.689
2021-09-17 10:50:00+03:00,14.39,28.708,6.902
2021-09-17 11:00:00+03:00,18.44,31.393,11.334
2021-09-17 11:10:00+03:00,18.23,33.889,11.078
2021-09-17 11:20:00+03:00,18.79,37.468,11.769
2021-09-17 11:30:00+03:00,19.14,38.353,12.211
2021-09-17 11:40:00+03:00,19.12,39.71,12.186
2021-09-17 11:50:00+03:00,19.22,41.61,12.314
2021-09-17 12:00:00+03:00,19.11,42.612,12.173
2021-09-17 12:10:00+03:00,19.54,38.097,12.727
2021-09-17 12:20:00+03:00,19.58,38.94,12.779
2021-09-17 12:30:00+03:00,19.5,41.162,12.675
2021-09-17 12:40:00+03:00,19.63,39.329,12.845
2021-09-17 12:50:00+03:00,19.63,39.857,12.845
2021-09-17 13:00:00+03:00,19.48,40.936,12.649
2021-09-17 13:10:00+03:00,19.35,45.02,12.481
2021-09-17 13:20:00+03:00,19.39,44.49,12.532
2021-09-17 13:30:00+03:00,19.2,46.45,12.288
2021-09-17 13:40:00+03:00,19.43,43.203,12.584
2021-09-17 13:50:00+03:00,19.4,43.798,12.545
2021-09-17 14:00:00+03:00,19.06,42.383,12.109
2021-09-17 14:10:00+03:00,19.25,41.96,12.352
2021-09-17 14:20:00+03:00,19.18,42.521,12.262
2021-09-17 14:30:00+03:00,19.24,40.802,12.339
2021-09-17 14:40:00+03:00,18.83,39.358,11.819
2021-09-17 14:50:00+03:00,7.15,33.906,1.704
2021-09-17 15:00:00+03:00,5.43,31.064,0.983
2021-09-17 15:10:00+03:00,5.15,30.756,0.884
2021-09-17 15:20:00+03:00,5.61,31.048,1.049
2021-09-17 15:30:00+03:00,5.68,31.131,1.075
2021-09-17 15:40:00+03:00,3.49,29.884,0.406
2021-09-17 15:50:00+03:00,3.25,29.309,0.352
2021-09-17 16:00:00+03:00,2.7,29.581,0.243
2021-09-17 16:10:00+03:00,3.06,28.81,0.312
2021-09-17 16:20:00+03:00,4.36,25.703,0.634
2021-09-17 16:30:00+03:00,4.12,27.171,0.566
2021-09-17 16:40:00+03:00,2.82,28.002,0.265
2021-09-17 16:50:00+03:00,3.69,28.383,0.454
2021-09-17 17:00:00+03:00,3.32,28.239,0.367
2021-09-17 17:10:00+03:00,2.92,28.001,0.284
2021-09-17 17:20:00+03:00,1.79,27.443,0.107
2021-09-17 17:30:00+03:00,1.53,26.161,0.078
2021-09-17 17:40:00+03:00,1.82,24.138,0.11
2021-09-17 17:50:00+03:00,1.4,24.128,0.065
2021-09-17 18:00:00+03:00,1.43,25.27,0.068
2021-09-17 18:10:00+03:00,2.0,25.96,0.133
2021-09-17 18:20:00+03:00,2.2,26.323,0.161
2021-09-17 18:30:00+03:00,1.35,25.476,0.061
2021-09-17 18:40:00+03:00,1.24,25.581,0.051
2021-09-17 18:50:00+03:00,1.05,24.963,0.037
2021-09-17 19:00:00+03:00,0.94,24.631,0.029
2021-09-17 19:10:00+03:00,0.59,23.961,0.012
2021-09-17 19:20:00+03:00,0.23,23.259,0.002
2021-09-17 19:30:00+03:00,0.06,23.106,0.0
2021-09-17 19:40:00+03:00,0.01,22.929,0.0
2021-09-17 19:50:00+03:00,0.0,22.694,0.0
2021-09-17 20:00:00+03:00,0.0,22.718,0.0
2021-09-17 20:10:00+03:00,0.0,22.55,0.0
2021-09-17 20:20:00+03:00,0.0,22.393,0.0
2021-09-17 20:30:00+03:00,0.0,21.679,0.0
2021-09-17 20:40:00+03:00,0.0,22.277,0.0
2021-09-17 20:50:00+03:00,0.0,22.862,0.0
2021-09-17 21:00:00+03:00,0.0,22.167,0.0
2021-09-17 21:10:00+03:00,0.0,21.738,0.0
2021-09-17 21:20:00+03:00,0.0,20.379,0.0
2021-09-17 21:30:00+03:00,0.0,20.363,0.0
2021-09-17 21:40:00+03:00,0.0,20.076,0.0
2021-09-17 21:50:00+03:00,0.0,19.57,0.0
2021-09-17 22:00:00+03:00,0.0,19.289,0.0
2021-09-17 22:10:00+03:00,0.0,19.842,0.0
2021-09-17 22:20:00+03:00,0.0,19.027,0.0
2021-09-17 22:30:00+03:00,0.0,18.944,0.0
2021-09-17 22:40:00+03:00,0.0,18.622,0.0
2021-09-17 22:50:00+03:00,0.0,18.72,0.0
2021-09-17 23:00:00+03:00,0.0,19.184,0.0
2021-09-17 23:10:00+03:00,0.0,18.771,0.0
2021-09-17 23:20:00+03:00,0.0,18.844,0.0
2021-09-17 23:30:00+03:00,0.0,18.32,0.0
2021-09-17 23:40:00+03:00,0.0,18.473,0.0
2021-09-17 23:50:00+03:00,0.0,18.354,0.0
2021-09-18 00:00:00+03:00,0.0,18.118,0.0
2021-09-18 00:10:00+03:00,0.0,17.969,0.0
2021-09-18 00:20:00+03:00,0.0,17.949,0.0
2021-09-18 00:30:00+03:00,0.0,17.871,0.0
2021-09-18 00:40:00+03:00,0.0,18.224,0.0
2021-09-18 00:50:00+03:00,0.0,18.458,0.0
2021-09-18 01:00:00+03:00,0.0,18.281,0.0
2021-09-18 01:10:00+03:00,0.0,17.58,0.0
2021-09-18 01:20:00+03:00,0.0,17.782,0.0
2021-09-18 01:30:00+03:00,0.0,18.234,0.0
2021-09-18 01:40:00+03:00,0.0,19.932,0.0
2021-09-18 01:50:00+03:00,0.0,18.752,0.0
2021-09-18 02:00:00+03:00,0.0,18.759,0.0
2021-09-18 02:10:00+03:00,0.0,18.862,0.0
2021-09-18 02:20:00+03:00,0.0,17.817,0.0
2021-09-18 02:30:00+03:00,0.0,17.544,0.0
2021-09-18 02:40:00+03:00,0.0,16.87,0.0
2021-09-18 02:50:00+03:00,0.0,16.698,0.0
2021-09-18 03:00:00+03:00,0.0,17.021,0.0
2021-09-18 03:10:00+03:00,0.0,17.911,0.0
2021-09-18 03:20:00+03:00,0.0,17.446,0.0
2021-09-18 03:30:00+03:00,0.0,16.886,0.0
2021-09-18 03:40:00+03:00,0.0,17.547,0.0
2021-09-18 03:50:00+03:00,0.0,18.191,0.0
2021-09-18 04:00:00+03:00,0.0,18.16,0.0
2021-09-18 04:10:00+03:00,0.0,18.4,0.0
2021-09-18 04:20:00+03:00,0.0,19.759,0.0
2021-09-18 04:30:00+03:00,0.0,19.788,0.0
2021-09-18 04:40:00+03:00,0.0,19.861,0.0
2021-09-18 04:50:00+03:00,0.0,19.226,0.0
2021-09-18 05:00:00+03:00,0.0,18.59,0.0
2021-09-18 05:10:00+03:00,0.0,18.386,0.0
2021-09-18 05:20:00+03:00,0.0,17.928,0.0
2021-09-18 05:30:00+03:00,0.0,17.677,0.0
2021-09-18 05:40:00+03:00,0.0,17.922,0.0
2021-09-18 05:50:00+03:00,0.0,18.361,0.0
2021-09-18 06:00:00+03:00,0.0,19.01,0.0
2021-09-18 06:10:00+03:00,0.0,19.521,0.0
2021-09-18 06:20:00+03:00,0.0,19.088,0.0
2021-09-18 06:30:00+03:00,0.0,18.53,0.0
2021-09-18 06:40:00+03:00,0.0,18.613,0.0
2021-09-18 06:50:00+03:00,0.0,19.246,0.0
2021-09-18 07:00:00+03:00,0.03,20.058,0.0
2021-09-18 07:10:00+03:00,0.16,20.033,0.001
2021-09-18 07:20:00+03:00,0.53,19.753,0.009
2021-09-18 07:30:00+03:00,1.19,20.477,0.047
2021-09-18 07:40:00+03:00,1.8,21.219,0.108
2021-09-18 07:50:00+03:00,2.04,21.533,0.139
2021-09-18 08:00:00+03:00,2.33,21.184,0.181
2021-09-18 08:10:00+03:00,2.89,21.787,0.278
2021-09-18 08:20:00+03:00,2.73,22.694,0.248
2021-09-18 08:30:00+03:00,3.15,22.736,0.331
2021-09-18 08:40:00+03:00,3.7,23.3,0.456
2021-09-18 08:50:00+03:00,3.48,23.374,0.404
2021-09-18 09:00:00+03:00,3.78,23.491,0.476
2021-09-18 09:10:00+03:00,3.68,24.156,0.451
2021-09-18 09:20:00+03:00,2.59,23.514,0.224
2021-09-18 09:30:00+03:00,2.41,23.274,0.194
2021-09-18 09:40:00+03:00,2.75,23.109,0.252
2021-09-18 09:50:00+03:00,4.88,23.877,0.794
2021-09-18 10:00:00+03:00,8.82,25.609,2.593
2021-09-18 10:10:00+03:00,14.42,29.339,6.931
2021-09-18 10:20:00+03:00,9.04,29.252,2.724
2021-09-18 10:30:00+03:00,8.2,28.314,2.241
2021-09-18 10:40:00+03:00,14.36,31.751,6.874
2021-09-18 10:50:00+03:00,15.83,34.436,8.353
2021-09-18 11:00:00+03:00,14.75,36.117,7.252
2021-09-18 11:10:00+03:00,18.07,34.744,10.884
2021-09-18 11:20:00+03:00,17.78,35.837,10.538
2021-09-18 11:30:00+03:00,17.11,36.184,9.758
2021-09-18 11:40:00+03:00,13.99,34.514,6.524
2021-09-18 11:50:00+03:00,16.03,34.571,8.565
2021-09-18 12:00:00+03:00,10.29,34.218,3.529
2021-09-18 12:10:00+03:00,10.28,32.32,3.523
2021-09-18 12:20:00+03:00,18.09,33.666,10.908
2021-09-18 12:30:00+03:00,19.03,37.77,12.071
2021-09-18 12:40:00+03:00,19.5,38.908,12.675
2021-09-18 12:50:00+03:00,14.83,36.176,7.331
2021-09-18 13:00:00+03:00,5.71,31.812,1.087
2021-09-18 13:10:00+03:00,3.16,28.556,0.333
2021-09-18 13:20:00+03:00,3.19,27.394,0.339
2021-09-18 13:30:00+03:00,4.9,27.56,0.8
2021-09-18 13:40:00+03:00,9.59,30.127,3.066
2021-09-18 13:50:00+03:00,11.54,31.466,4.439
2021-09-18 14:00:00+03:00,18.73,39.404,11.694
2021-09-18 14:10:00+03:00,9.07,35.64,2.742
2021-09-18 14:20:00+03:00,7.57,31.309,1.91
2021-09-18 14:30:00+03:00,8.15,30.682,2.214
2021-09-18 14:40:00+03:00,9.36,31.362,2.92
2021-09-18 14:50:00+03:00,7.53,30.824,1.89
2021-09-18 15:00:00+03:00,6.83,30.223,1.555
2021-09-18 15:10:00+03:00,2.56,26.534,0.218
2021-09-18 15:20:00+03:00,1.76,21.507,0.103
2021-09-18 15:30:00+03:00,8.0,20.074,2.133
2021-09-18 15:40:00+03:00,9.12,22.326,2.772
2021-09-18 15:50:00+03:00,8.12,23.771,2.198
2021-09-18 16:00:00+03:00,7.04,24.744,1.652
2021-09-18 16:10:00+03:00,6.93,24.822,1.601
2021-09-18 16:20:00+03:00,7.45,25.329,1.85
2021-09-18 16:30:00+03:00,10.68,25.482,3.802
2021-09-18 16:40:00+03:00,16.72,29.848,9.319
2021-09-18 16:50:00+03:00,11.52,29.341,4.424
2021-09-18 17:00:00+03:00,15.11,29.356,7.61
2021-09-18 17:10:00+03:00,8.32,28.203,2.307
2021-09-18 17:20:00+03:00,3.95,24.284,0.52
2021-09-18 17:30:00+03:00,4.55,23.593,0.69
2021-09-18 17:40:00+03:00,5.18,24.414,0.894
2021-09-18 17:50:00+03:00,11.31,26.479,4.264
2021-09-18 18:00:00+03:00,7.4,27.229,1.825
2021-09-18 18:10:00+03:00,1.91,23.262,0.122
2021-09-18 18:20:00+03:00,1.34,21.678,0.06
2021-09-18 18:30:00+03:00,1.25,21.148,0.052
2021-09-18 18:40:00+03:00,1.42,20.898,0.067
2021-09-18 18:50:00+03:00,0.85,20.381,0.024
2021-09-18 19:00:00+03:00,0.87,20.017,0.025
2021-09-18 19:10:00+03:00,0.54,19.9,0.01
2021-09-18 19:20:00+03:00,0.26,19.54,0.002
2021-09-18 19:30:00+03:00,0.14,19.261,0.001
2021-09-18 19:40:00+03:00,0.03,18.901,0.0
2021-09-18 19:50:00+03:00,0.0,18.538,0.0
2021-09-18 20:00:00+03:00,0.0,17.893,0.0
2021-09-18 20:10:00+03:00,0.0,17.724,0.0
2021-09-18 20:20:00+03:00,0.0,17.159,0.0
2021-09-18 20:30:00+03:00,0.0,16.961,0.0
2021-09-18 20:40:00+03:00,0.0,17.296,0.0
2021-09-18 20:50:00+03:00,0.0,17.388,0.0
2021-09-18 21:00:00+03:00,0.0,17.317,0.0
2021-09-18 21:10:00+03:00,0.0,16.827,0.0
2021-09-18 21:20:00+03:00,0.0,16.833,0.0
2021-09-18 21:30:00+03:00,0.0,16.479,0.0
2021-09-18 21:40:00+03:00,0.0,16.311,0.0
2021-09-18 21:50:00+03:00,0.0,16.496,0.0
2021-09-18 22:00:00+03:00,0.0,16.592,0.0
2021-09-18 22:10:00+03:00,0.0,16.634,0.0
2021-09-18 22:20:00+03:00,0.0,16.273,0.0
2021-09-18 22:30:00+03:00,0.0,16.208,0.0
2021-09-18 22:40:00+03:00,0.0,16.238,0.0
2021-09-18 22:50:00+03:00,0.0,16.112,0.0
2021-09-18 23:00:00+03:00,0.0,16.127,0.0
2021-09-18 23:10:00+03:00,0.0,15.502,0.0
2021-09-18 23:20:00+03:00,0.0,15.247,0.0
2021-09-18 23:30:00+03:00,0.0,16.133,0.0
2021-09-18 23:40:00+03:00,0.0,16.207,0.0
2021-09-18 23:50:00+03:00,0.0,16.139,0.0
2021-09-19 00:00:00+03:00,0.0,16.434,0.0
2021-09-19 00:10:00+03:00,0.0,16.399,0.0
2021-09-19 00:20:00+03:00,0.0,16.317,0.0
2021-09-19 00:30:00+03:00,0.0,15.871,0.0
2021-09-19 00:40:00+03:00,0.0,15.506,0.0
2021-09-19 00:50:00+03:00,0.0,16.061,0.0
2021-09-19 01:00:00+03:00,0.0,15.857,0.0
2021-09-19 01:10:00+03:00,0.0,16.541,0.0
2021-09-19 01:20:00+03:00,0.0,17.21,0.0
2021-09-19 01:30:00+03:00,0.0,17.594,0.0
2021-09-19 01:40:00+03:00,0.0,17.823,0.0
2021-09-19 01:50:00+03:00,0.0,18.079,0.0
2021-09-19 02:00:00+03:00,0.0,18.111,0.0
2021-09-19 02:10:00+03:00,0.0,17.981,0.0
2021-09-19 02:20:00+03:00,0.0,17.843,0.0
2021-09-19 02:30:00+03:00,0.0,17.529,0.0
2021-09-19 02:40:00+03:00,0.0,17.098,0.0
2021-09-19 02:50:00+03:00,0.0,17.039,0.0
2021-09-19 03:00:00+03:00,0.0,16.777,0.0
2021-09-19 03:10:00+03:00,0.0,17.092,0.0
2021-09-19 03:20:00+03:00,0.0,16.903,0.0
2021-09-19 03:30:00+03:00,0.0,17.031,0.0
2021-09-19 03:40:00+03:00,0.0,16.957,0.0
2021-09-19 03:50:00+03:00,0.0,16.939,0.0
2021-09-19 04:00:00+03:00,0.0,16.703,0.0
2021-09-19 04:10:00+03:00,0.0,16.556,0.0
2021-09-19 04:20:00+03:00,0.0,16.611,0.0
2021-09-19 04:30:00+03:00,0.0,16.348,0.0
2021-09-19 04:40:00+03:00,0.0,16.333,0.0
2021-09-19 04:50:00+03:00,0.0,15.962,0.0
2021-09-19 05:00:00+03:00,0.0,15.622,0.0
2021-09-19 05:10:00+03:00,0.0,16.206,0.0
2021-09-19 05:20:00+03:00,0.0,16.089,0.0
2021-09-19 05:30:00+03:00,0.0,15.74,0.0
2021-09-19 05:40:00+03:00,0.0,15.441,0.0
2021-09-19 05:50:00+03:00,0.0,15.62,0.0
2021-09-19 06:00:00+03:00,0.0,15.834,0.0
2021-09-19 06:10:00+03:00,0.0,15.567,0.0
2021-09-19 06:20:00+03:00,0.0,14.944,0.0
2021-09-19 06:30:00+03:00,0.0,14.301,0.0
2021-09-19 06:40:00+03:00,0.0,14.532,0.0
2021-09-19 06:50:00+03:00,0.0,14.658,0.0
2021-09-19 07:00:00+03:00,0.04,14.008,0.0
2021-09-19 07:10:00+03:00,0.15,14.472,0.001
2021-09-19 07:20:00+03:00,0.34,14.952,0.004
2021-09-19 07:30:00+03:00,0.6,15.163,0.012
2021-09-19 07:40:00+03:00,1.03,15.277,0.035
2021-09-19 07:50:00+03:00,1.67,15.49,0.093
2021-09-19 08:00:00+03:00,2.49,16.466,0.207
2021-09-19 08:10:00+03:00,3.45,17.491,0.397
2021-09-19 08:20:00+03:00,4.65,17.958,0.721
2021-09-19 08:30:00+03:00,6.27,19.039,1.31
2021-09-19 08:40:00+03:00,8.29,20.664,2.291
2021-09-19 08:50:00+03:00,8.37,22.274,2.335
2021-09-19 09:00:00+03:00,6.16,22.09,1.265
2021-09-19 09:10:00+03:00,8.31,21.831,2.302
2021-09-19 09:20:00+03:00,10.38,24.557,3.591
2021-09-19 09:30:00+03:00,12.17,25.54,4.937
2021-09-19 09:40:00+03:00,14.69,26.817,7.193
2021-09-19 09:50:00+03:00,15.32,27.148,7.823
2021-09-19 10:00:00+03:00,16.36,28.64,8.922
2021-09-19 10:10:00+03:00,17.42,29.709,10.115
2021-09-19 10:20:00+03:00,17.5,31.922,10.208
2021-09-19 10:30:00+03:00,17.88,33.662,10.656
2021-09-19 10:40:00+03:00,16.88,35.013,9.498
2021-09-19 10:50:00+03:00,15.98,32.638,8.512
2021-09-19 11:00:00+03:00,18.93,33.833,11.945
2021-09-19 11:10:00+03:00,16.87,33.919,9.487
2021-09-19 11:20:00+03:00,15.77,31.78,8.29
2021-09-19 11:30:00+03:00,18.4,32.948,11.285
2021-09-19 11:40:00+03:00,18.01,35.529,10.812
2021-09-19 11:50:00+03:00,15.69,34.894,8.206
2021-09-19 12:00:00+03:00,17.8,35.402,10.561
2021-09-19 12:10:00+03:00,19.39,37.53,12.532
2021-09-19 12:20:00+03:00,19.7,41.544,12.936
2021-09-19 12:30:00+03:00,19.14,44.017,12.211
2021-09-19 12:40:00+03:00,17.54,42.553,10.255
2021-09-19 12:50:00+03:00,18.6,41.633,11.532
2021-09-19 13:00:00+03:00,9.58,35.911,3.059
2021-09-19 13:10:00+03:00,13.0,32.018,5.633
2021-09-19 13:20:00+03:00,16.59,35.057,9.174
2021-09-19 13:30:00+03:00,7.6,33.832,1.925
2021-09-19 13:40:00+03:00,14.01,32.558,6.543
2021-09-19 13:50:00+03:00,19.6,41.156,12.805
2021-09-19 14:00:00+03:00,19.71,40.548,12.949
2021-09-19 14:10:00+03:00,19.84,40.603,13.121
2021-09-19 14:20:00+03:00,19.84,39.513,13.121
2021-09-19 14:30:00+03:00,18.28,40.727,11.139
2021-09-19 14:40:00+03:00,15.33,36.679,7.834
2021-09-19 14:50:00+03:00,12.39,33.938,5.117
2021-09-19 15:00:00+03:00,19.77,37.956,13.028
2021-09-19 15:10:00+03:00,5.74,33.683,1.098
2021-09-19 15:20:00+03:00,4.09,28.808,0.558
2021-09-19 15:30:00+03:00,4.76,27.546,0.755
2021-09-19 15:40:00+03:00,9.16,25.278,2.797
2021-09-19 15:50:00+03:00,7.98,26.823,2.123
2021-09-19 16:00:00+03:00,9.27,29.129,2.864
2021-09-19 16:10:00+03:00,7.95,30.52,2.107
2021-09-19 16:20:00+03:00,6.35,29.788,1.344
2021-09-19 16:30:00+03:00,4.2,28.13,0.588
2021-09-19 16:40:00+03:00,8.59,27.0,2.46
2021-09-19 16:50:00+03:00,3.97,24.534,0.525
2021-09-19 17:00:00+03:00,5.97,25.199,1.188
2021-09-19 17:10:00+03:00,4.47,25.341,0.666
2021-09-19 17:20:00+03:00,3.58,25.152,0.427
2021-09-19 17:30:00+03:00,1.98,24.873,0.131
2021-09-19 17:40:00+03:00,0.93,23.488,0.029
2021-09-19 17:50:00+03:00,0.5,20.811,0.008
2021-09-19 18:00:00+03:00,0.46,19.271,0.007
2021-09-19 18:10:00+03:00,2.52,19.191,0.212
2021-09-19 18:20:00+03:00,5.33,20.511,0.947
2021-09-19 18:30:00+03:00,4.9,21.023,0.8
2021-09-19 18:40:00+03:00,3.27,21.694,0.356
2021-09-19 18:50:00+03:00,1.35,20.412,0.061
2021-09-19 19:00:00+03:00,0.88,19.611,0.026
2021-09-19 19:10:00+03:00,0.52,19.282,0.009
2021-09-19 19:20:00+03:00,0.26,18.313,0.002
2021-09-19 19:30:00+03:00,0.11,17.802,0.0
2021-09-19 19:40:00+03:00,0.03,17.7,0.0
2021-09-19 19:50:00+03:00,0.0,17.67,0.0
2021-09-19 20:00:00+03:00,0.0,17.272,0.0
2021-09-19 20:10:00+03:00,0.0,17.027,0.0
2021-09-19 20:20:00+03:00,0.0,18.38,0.0
2021-09-19 20:30:00+03:00,0.0,18.37,0.0
2021-09-19 20:40:00+03:00,0.0,18.168,0.0
2021-09-19 20:50:00+03:00,0.0,17.618,0.0
2021-09-19 21:00:00+03:00,0.0,17.542,0.0
2021-09-19 21:10:00+03:00,0.0,17.224,0.0
2021-09-19 21:20:00+03:00,0.0,17.043,0.0
2021-09-19 21:30:00+03:00,0.0,17.131,0.0
2021-09-19 21:40:00+03:00,0.0,17.037,0.0
2021-09-19 21:50:00+03:00,0.0,17.024,0.0
2021-09-19 22:00:00+03:00,0.0,16.521,0.0
2021-09-19 22:10:00+03:00,0.0,16.458,0.0
2021-09-19 22:20:00+03:00,0.0,16.566,0.0
2021-09-19 22:30:00+03:00,0.0,16.013,0.0
2021-09-19 22:40:00+03:00,0.0,15.36,0.0
2021-09-19 22:50:00+03:00,0.0,15.098,0.0
2021-09-19 23:00:00+03:00,0.0,14.829,0.0
2021-09-19 23:10:00+03:00,0.0,14.874,0.0
2021-09-19 23:20:00+03:00,0.0,15.141,0.0
2021-09-19 23:30:00+03:00,0.0,14.808,0.0
2021-09-19 23:40:00+03:00,0.0,14.449,0.0
2021-09-19 23:50:00+03:00,0.0,14.359,0.0
2021-09-20 00:00:00+03:00,0.0,14.12,0.0
2021-09-20 00:10:00+03:00,0.0,14.53,0.0
2021-09-20 00:20:00+03:00,0.0,14.732,0.0
2021-09-20 00:30:00+03:00,0.0,14.69,0.0
2021-09-20 00:40:00+03:00,0.0,14.427,0.0
2021-09-20 00:50:00+03:00,0.0,14.102,0.0
